vname,frame_no,flux_r,flux_g,flux_b,area_r,area_g,area_b,r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r_seq,g_seq,b_seq
auroramaxHD_20180421_480p.mp4,74,212239.0,935339.0,11728917.0,3191,10424,149589,22,36,80,22,36,78,21,35,71,21,34,71,27,39,73,43,51,74,75,84,83,46,55,73,36,45,70,31,39,70,27,39,70,[22 22 21 21 27 43 75 46 36 31 27],[36 36 35 34 39 51 84 55 45 39 39],[80 78 71 71 73 74 83 73 70 70 70]
auroramaxHD_20180421_480p.mp4,75,188127.0,933103.0,11631386.0,4074,9707,148575,22,36,80,21,36,74,22,35,71,21,34,70,26,38,73,42,52,74,66,80,82,46,55,72,36,45,70,31,39,70,27,39,69,[22 21 22 21 26 42 66 46 36 31 27],[36 36 35 34 38 52 80 55 45 39 39],[80 74 71 70 73 74 82 72 70 70 69]
auroramaxHD_20180421_480p.mp4,76,153712.0,928515.0,11594106.0,3430,9676,148916,22,36,80,21,35,74,22,35,71,22,34,70,26,38,72,42,53,74,66,81,85,46,55,72,35,45,70,32,40,70,28,38,69,[22 21 22 22 26 42 66 46 35 32 28],[36 35 35 34 38 53 81 55 45 40 38],[80 74 71 70 72 74 85 72 70 70 69]
auroramaxHD_20180421_480p.mp4,77,183550.0,908824.0,11587063.0,3342,10062,149602,22,36,80,21,35,74,22,35,71,22,33,70,26,37,72,41,52,73,66,79,84,49,58,72,36,45,70,32,40,69,27,38,69,[22 21 22 22 26 41 66 49 36 32 27],[36 35 35 33 37 52 79 58 45 40 38],[80 74 71 70 72 73 84 72 70 69 69]
auroramaxHD_20180421_480p.mp4,78,171077.0,911665.0,11528576.0,3447,10148,149307,21,36,79,21,35,74,22,35,70,21,34,69,25,37,72,42,50,73,72,82,82,48,59,72,37,46,69,32,40,69,27,38,69,[21 21 22 21 25 42 72 48 37 32 27],[36 35 35 34 37 50 82 59 46 40 38],[79 74 70 69 72 73 82 72 69 69 69]
auroramaxHD_20180421_480p.mp4,79,91521.0,890291.0,11469141.0,2313,10565,149889,21,35,76,20,34,74,21,35,70,21,33,69,23,35,71,41,51,72,67,79,82,47,57,71,36,45,69,30,39,69,26,38,68,[21 20 21 21 23 41 67 47 36 30 26],[35 34 35 33 35 51 79 57 45 39 38],[76 74 70 69 71 72 82 71 69 69 68]
auroramaxHD_20180421_480p.mp4,80,87409.0,840985.0,11460686.0,2354,10001,150409,21,35,76,20,35,74,20,35,70,21,34,67,24,34,71,40,49,73,65,78,85,45,55,71,36,46,69,30,39,68,26,38,67,[21 20 20 21 24 40 65 45 36 30 26],[35 35 35 34 34 49 78 55 46 39 38],[76 74 70 67 71 73 85 71 69 68 67]
auroramaxHD_20180421_480p.mp4,81,53442.0,883506.0,11342543.0,3042,9446,148778,21,35,75,20,34,74,21,35,70,21,34,67,24,33,69,39,48,72,64,79,85,47,56,71,37,46,68,32,40,68,27,37,67,[21 20 21 21 24 39 64 47 37 32 27],[35 34 35 34 33 48 79 56 46 40 37],[75 74 70 67 69 72 85 71 68 68 67]
auroramaxHD_20180421_480p.mp4,82,132503.0,923325.0,11278726.0,3336,10005,148769,21,35,75,20,34,73,22,35,70,21,33,67,24,32,69,40,48,71,64,80,83,48,58,71,36,45,68,30,38,68,27,37,67,[21 20 22 21 24 40 64 48 36 30 27],[35 34 35 33 32 48 80 58 45 38 37],[75 73 70 67 69 71 83 71 68 68 67]
auroramaxHD_20180421_480p.mp4,83,204669.0,929986.0,11279503.0,3146,10748,149666,21,35,75,20,34,73,20,34,70,20,33,67,22,33,68,38,48,71,64,77,85,51,59,71,36,45,68,30,38,68,26,37,67,[21 20 20 20 22 38 64 51 36 30 26],[35 34 34 33 33 48 77 59 45 38 37],[75 73 70 67 68 71 85 71 68 68 67]
auroramaxHD_20180421_480p.mp4,84,205922.0,1024284.0,11134756.0,3843,11177,148004,21,35,75,20,34,73,21,35,70,21,33,67,22,32,68,38,46,70,64,80,83,54,64,71,36,45,67,31,39,67,26,36,67,[21 20 21 21 22 38 64 54 36 31 26],[35 34 35 33 32 46 80 64 45 39 36],[75 73 70 67 68 70 83 71 67 67 67]
auroramaxHD_20180421_480p.mp4,85,259492.0,1028489.0,11134786.0,3910,11985,148320,21,35,75,20,34,73,21,34,69,21,33,67,21,32,69,37,44,70,65,80,84,52,62,71,36,45,67,30,39,67,26,36,67,[21 20 21 21 21 37 65 52 36 30 26],[35 34 34 33 32 44 80 62 45 39 36],[75 73 69 67 69 70 84 71 67 67 67]
auroramaxHD_20180421_480p.mp4,86,256655.0,988439.0,11045257.0,4160,11241,148100,21,35,74,19,33,72,21,34,67,20,33,66,22,32,68,36,45,70,63,76,82,50,60,71,35,44,67,30,38,67,26,36,66,[21 19 21 20 22 36 63 50 35 30 26],[35 33 34 33 32 45 76 60 44 38 36],[74 72 67 66 68 70 82 71 67 67 66]
auroramaxHD_20180421_480p.mp4,87,214527.0,932057.0,11054327.0,4021,10439,148330,21,35,74,19,33,72,21,34,67,21,32,67,22,32,67,35,44,69,65,77,81,51,61,71,35,44,67,30,38,66,26,36,66,[21 19 21 21 22 35 65 51 35 30 26],[35 33 34 32 32 44 77 61 44 38 36],[74 72 67 67 67 69 81 71 67 66 66]
auroramaxHD_20180421_480p.mp4,88,171856.0,923747.0,11023100.0,3737,10400,148424,20,35,74,20,33,71,21,33,69,20,32,66,21,31,67,33,42,69,64,77,81,51,62,71,34,42,67,30,38,66,26,35,66,[20 20 21 20 21 33 64 51 34 30 26],[35 33 33 32 31 42 77 62 42 38 35],[74 71 69 66 67 69 81 71 67 66 66]
auroramaxHD_20180421_480p.mp4,89,110554.0,881940.0,10924412.0,3508,9821,148304,20,34,73,19,33,71,21,34,67,20,32,64,21,31,66,31,38,68,64,76,80,47,58,70,33,42,67,29,38,66,26,35,65,[20 19 21 20 21 31 64 47 33 29 26],[34 33 34 32 31 38 76 58 42 38 35],[73 71 67 64 66 68 80 70 67 66 65]
auroramaxHD_20180421_480p.mp4,90,115939.0,821655.0,10950880.0,3799,9050,148607,20,34,73,20,33,71,21,34,67,20,32,64,21,30,65,29,36,67,62,72,76,48,59,70,34,42,66,30,38,66,26,35,65,[20 20 21 20 21 29 62 48 34 30 26],[34 33 34 32 30 36 72 59 42 38 35],[73 71 67 64 65 67 76 70 66 66 65]
auroramaxHD_20180421_480p.mp4,91,45952.0,751918.0,10944065.0,1851,9961,150569,20,35,73,19,33,71,19,33,67,20,31,64,21,30,65,25,33,66,59,68,75,49,59,71,34,42,65,30,38,66,26,35,65,[20 19 19 20 21 25 59 49 34 30 26],[35 33 33 31 30 33 68 59 42 38 35],[73 71 67 64 65 66 75 71 65 66 65]
auroramaxHD_20180421_480p.mp4,92,12512.0,659346.0,10879117.0,1461,8809,151549,19,34,73,18,33,70,19,33,66,19,31,64,20,30,65,25,33,65,57,66,74,49,60,70,33,42,65,29,39,65,26,35,64,[19 18 19 19 20 25 57 49 33 29 26],[34 33 33 31 30 33 66 60 42 39 35],[73 70 66 64 65 65 74 70 65 65 64]
auroramaxHD_20180421_480p.mp4,93,15412.0,605047.0,10798972.0,1513,8417,151979,19,35,72,18,32,70,19,34,65,19,31,63,19,30,64,25,33,64,55,65,72,49,61,69,33,43,65,29,39,64,24,35,64,[19 18 19 19 19 25 55 49 33 29 24],[35 32 34 31 30 33 65 61 43 39 35],[72 70 65 63 64 64 72 69 65 64 64]
auroramaxHD_20180421_480p.mp4,94,17805.0,587651.0,10668793.0,2298,7672,151316,19,35,71,18,33,69,19,34,64,19,31,63,19,30,63,23,32,64,49,58,71,49,60,67,34,44,64,29,39,63,24,35,63,[19 18 19 19 19 23 49 49 34 29 24],[35 33 34 31 30 32 58 60 44 39 35],[71 69 64 63 63 64 71 67 64 63 63]
auroramaxHD_20180421_480p.mp4,95,19546.0,527899.0,10648049.0,2384,7082,151795,19,34,71,18,33,68,18,33,64,19,31,63,19,30,63,22,32,63,47,56,70,47,59,67,34,45,64,29,40,63,24,35,63,[19 18 18 19 19 22 47 47 34 29 24],[34 33 33 31 30 32 56 59 45 40 35],[71 68 64 63 63 63 70 67 64 63 63]
auroramaxHD_20180421_480p.mp4,96,16495.0,496733.0,10655637.0,1532,7170,152846,18,34,71,18,33,68,18,33,64,18,31,61,18,30,63,20,31,63,43,55,69,45,57,66,35,46,64,29,40,63,24,35,62,[18 18 18 18 18 20 43 45 35 29 24],[34 33 33 31 30 31 55 57 46 40 35],[71 68 64 61 63 63 69 66 64 63 62]
auroramaxHD_20180421_480p.mp4,97,17470.0,478288.0,10612813.0,1563,7272,153118,18,34,71,17,33,68,17,33,64,18,31,61,18,30,62,20,30,62,41,55,67,44,56,66,36,46,64,30,41,63,24,35,62,[18 17 17 18 18 20 41 44 36 30 24],[34 33 33 31 30 30 55 56 46 41 35],[71 68 64 61 62 62 67 66 64 63 62]
auroramaxHD_20180421_480p.mp4,98,12232.0,503402.0,10587067.0,1556,7668,152798,18,34,70,17,32,68,18,33,64,18,31,61,18,30,63,20,30,62,41,54,68,45,58,66,36,47,64,30,41,63,23,35,62,[18 17 18 18 18 20 41 45 36 30 23],[34 32 33 31 30 30 54 58 47 41 35],[70 68 64 61 63 62 68 66 64 63 62]
auroramaxHD_20180421_480p.mp4,99,10444.0,496777.0,10591344.0,1566,7701,152992,18,34,70,17,32,68,18,33,63,18,30,62,18,30,62,20,29,62,43,52,69,49,59,66,38,48,64,30,41,63,25,35,61,[18 17 18 18 18 20 43 49 38 30 25],[34 32 33 30 30 29 52 59 48 41 35],[70 68 63 62 62 62 69 66 64 63 61]
auroramaxHD_20180421_480p.mp4,100,17628.0,489214.0,10530829.0,2318,7191,152255,19,34,69,17,32,67,18,33,63,18,30,60,18,29,62,20,29,62,41,50,67,51,62,67,38,49,63,31,41,63,25,35,62,[19 17 18 18 18 20 41 51 38 31 25],[34 32 33 30 29 29 50 62 49 41 35],[69 67 63 60 62 62 67 67 63 63 62]
auroramaxHD_20180421_480p.mp4,101,17067.0,454939.0,10534830.0,1468,7880,153527,18,33,69,18,32,67,18,32,63,18,30,61,18,30,61,20,29,61,37,48,65,52,65,68,39,49,64,31,41,63,24,35,61,[18 18 18 18 18 20 37 52 39 31 24],[33 32 32 30 30 29 48 65 49 41 35],[69 67 63 61 61 61 65 68 64 63 61]
auroramaxHD_20180421_480p.mp4,102,18173.0,461636.0,10498860.0,1964,7460,153040,18,34,69,17,31,67,18,32,63,18,30,61,18,30,61,20,28,61,36,44,65,52,65,67,40,51,64,31,41,62,24,34,61,[18 17 18 18 18 20 36 52 40 31 24],[34 31 32 30 30 28 44 65 51 41 34],[69 67 63 61 61 61 65 67 64 62 61]
auroramaxHD_20180421_480p.mp4,103,18244.0,406660.0,10450210.0,2503,6256,152815,18,34,69,18,32,67,18,32,61,18,30,60,18,29,61,20,28,60,34,44,64,52,64,67,41,52,63,32,42,63,25,35,61,[18 18 18 18 18 20 34 52 41 32 25],[34 32 32 30 29 28 44 64 52 42 35],[69 67 61 60 61 60 64 67 63 63 61]
auroramaxHD_20180421_480p.mp4,104,12767.0,408640.0,10423639.0,1279,7389,154168,18,33,69,17,31,65,17,32,62,18,30,60,18,29,60,19,28,60,32,42,63,52,64,67,42,53,63,31,43,62,24,35,61,[18 17 17 18 18 19 32 52 42 31 24],[33 31 32 30 29 28 42 64 53 43 35],[69 65 62 60 60 60 63 67 63 62 61]
auroramaxHD_20180421_480p.mp4,105,13623.0,396609.0,10452357.0,1494,7246,154546,18,33,68,18,31,66,18,32,62,18,30,60,18,29,59,20,28,60,30,40,62,51,63,66,42,53,63,32,44,62,25,34,61,[18 18 18 18 18 20 30 51 42 32 25],[33 31 32 30 29 28 40 63 53 44 34],[68 66 62 60 59 60 62 66 63 62 61]
auroramaxHD_20180421_480p.mp4,106,16004.0,389474.0,10454482.0,1675,6907,154813,18,33,69,17,31,65,18,31,62,18,29,60,18,28,60,19,28,60,29,38,62,50,62,66,43,54,63,33,44,62,25,34,60,[18 17 18 18 18 19 29 50 43 33 25],[33 31 31 29 28 28 38 62 54 44 34],[69 65 62 60 60 60 62 66 63 62 60]
auroramaxHD_20180421_480p.mp4,107,16722.0,434547.0,10368152.0,1612,7881,154476,18,33,68,17,31,65,18,32,61,18,29,60,18,28,60,19,28,59,26,37,61,48,63,65,42,54,63,32,44,62,25,35,61,[18 17 18 18 18 19 26 48 42 32 25],[33 31 32 29 28 28 37 63 54 44 35],[68 65 61 60 60 59 61 65 63 62 61]
auroramaxHD_20180421_480p.mp4,108,19294.0,469339.0,10250996.0,1950,7948,153094,18,33,67,17,30,65,17,31,62,17,29,60,18,28,60,19,27,59,25,34,60,48,62,65,43,54,63,32,44,62,25,35,60,[18 17 17 17 18 19 25 48 43 32 25],[33 30 31 29 28 27 34 62 54 44 35],[67 65 62 60 60 59 60 65 63 62 60]
auroramaxHD_20180421_480p.mp4,109,20558.0,472180.0,10220655.0,2377,7798,152788,18,32,67,17,30,65,18,30,60,18,29,59,19,28,60,19,27,59,25,32,60,49,63,65,45,56,63,33,43,61,26,35,59,[18 17 18 18 19 19 25 49 45 33 26],[32 30 30 29 28 27 32 63 56 43 35],[67 65 60 59 60 59 60 65 63 61 59]
auroramaxHD_20180421_480p.mp4,110,19801.0,512628.0,10171445.0,2446,8183,152805,18,32,68,17,30,64,16,29,60,18,29,59,19,28,59,19,27,58,24,29,60,48,60,64,47,58,63,33,43,61,26,35,59,[18 17 16 18 19 19 24 48 47 33 26],[32 30 29 29 28 27 29 60 58 43 35],[68 64 60 59 59 58 60 64 63 61 59]
auroramaxHD_20180421_480p.mp4,111,19962.0,557621.0,10047948.0,2781,8663,151463,18,32,66,18,30,64,16,29,61,18,29,59,19,28,59,19,27,58,23,30,60,47,59,64,48,59,63,32,44,60,26,35,59,[18 18 16 18 19 19 23 47 48 32 26],[32 30 29 29 28 27 30 59 59 44 35],[66 64 61 59 59 58 60 64 63 60 59]
auroramaxHD_20180421_480p.mp4,112,19003.0,561530.0,10043079.0,2408,8757,151555,18,32,67,17,30,64,16,29,60,17,29,59,19,28,59,18,27,58,22,29,59,48,60,64,47,58,63,32,44,61,26,35,59,[18 17 16 17 19 18 22 48 47 32 26],[32 30 29 29 28 27 29 60 58 44 35],[67 64 60 59 59 58 59 64 63 61 59]
auroramaxHD_20180421_480p.mp4,113,22080.0,574396.0,9925991.0,2718,9004,150755,18,31,65,17,30,64,16,29,60,18,28,59,18,27,59,18,27,58,22,29,59,48,60,63,47,58,62,33,43,59,26,35,59,[18 17 16 18 18 18 22 48 47 33 26],[31 30 29 28 27 27 29 60 58 43 35],[65 64 60 59 59 58 59 63 62 59 59]
auroramaxHD_20180421_480p.mp4,114,22242.0,572414.0,9910647.0,2932,8662,151108,18,31,65,18,30,64,18,29,60,18,28,58,19,27,59,19,27,57,22,29,58,47,60,62,46,57,63,32,42,60,26,35,58,[18 18 18 18 19 19 22 47 46 32 26],[31 30 29 28 27 27 29 60 57 42 35],[65 64 60 58 59 57 58 62 63 60 58]
auroramaxHD_20180421_480p.mp4,115,18614.0,553020.0,9876285.0,2144,9179,151842,17,31,66,17,29,63,18,30,59,17,29,58,18,27,58,18,27,57,20,29,58,45,59,62,46,58,62,32,42,60,25,35,58,[17 17 18 17 18 18 20 45 46 32 25],[31 29 30 29 27 27 29 59 58 42 35],[66 63 59 58 58 57 58 62 62 60 58]
auroramaxHD_20180421_480p.mp4,116,21328.0,499097.0,9797834.0,3006,7302,151081,17,31,65,17,30,64,18,30,59,17,28,57,17,28,58,18,26,57,21,29,57,44,56,61,46,57,62,31,41,59,25,34,58,[17 17 18 17 17 18 21 44 46 31 25],[31 30 30 28 28 26 29 56 57 41 34],[65 64 59 57 58 57 57 61 62 59 58]
auroramaxHD_20180421_480p.mp4,117,22057.0,507467.0,9702999.0,2920,7678,150865,18,31,65,17,30,64,17,30,59,17,28,57,18,27,57,18,26,56,22,29,57,42,55,61,45,57,61,31,41,58,26,35,57,[18 17 17 17 18 18 22 42 45 31 26],[31 30 30 28 27 26 29 55 57 41 35],[65 64 59 57 57 56 57 61 61 58 57]
auroramaxHD_20180421_480p.mp4,118,19913.0,522635.0,9672220.0,2609,8202,151147,18,31,65,17,29,62,16,29,59,17,27,57,17,27,58,18,26,56,22,30,57,41,54,60,44,56,61,30,40,58,25,34,57,[18 17 16 17 17 18 22 41 44 30 25],[31 29 29 27 27 26 30 54 56 40 34],[65 62 59 57 58 56 57 60 61 58 57]
auroramaxHD_20180421_480p.mp4,119,16576.0,536586.0,9668394.0,1661,9088,151898,17,31,65,17,29,63,16,29,59,17,28,57,17,27,57,18,26,56,22,30,57,42,52,60,46,57,62,30,40,58,25,35,57,[17 17 16 17 17 18 22 42 46 30 25],[31 29 29 28 27 26 30 52 57 40 35],[65 63 59 57 57 56 57 60 62 58 57]
auroramaxHD_20180421_480p.mp4,120,19133.0,598938.0,9620147.0,2740,8759,149676,18,31,65,18,29,63,16,27,58,17,27,57,19,26,57,19,26,56,22,29,58,45,53,61,48,58,62,31,40,58,26,34,58,[18 18 16 17 19 19 22 45 48 31 26],[31 29 27 27 26 26 29 53 58 40 34],[65 63 58 57 57 56 58 61 62 58 58]
auroramaxHD_20180421_480p.mp4,121,18130.0,656809.0,9555538.0,2196,10066,149738,17,31,65,17,29,63,16,28,59,17,27,57,17,27,58,18,26,56,21,28,57,45,54,61,48,59,62,31,40,58,25,34,57,[17 17 16 17 17 18 21 45 48 31 25],[31 29 28 27 27 26 28 54 59 40 34],[65 63 59 57 58 56 57 61 62 58 57]
auroramaxHD_20180421_480p.mp4,122,25592.0,678316.0,9546643.0,2877,9543,148640,19,31,65,18,29,63,17,26,59,17,27,57,18,26,57,19,26,56,21,28,57,49,53,62,52,60,63,31,39,58,26,34,57,[19 18 17 17 18 19 21 49 52 31 26],[31 29 26 27 26 26 28 53 60 39 34],[65 63 59 57 57 56 57 62 63 58 57]
auroramaxHD_20180421_480p.mp4,123,17486.0,696046.0,9514575.0,2384,10021,148843,18,30,65,17,29,63,17,26,59,18,27,57,18,26,57,18,26,56,22,28,58,44,51,62,52,61,63,31,39,58,26,33,57,[18 17 17 18 18 18 22 44 52 31 26],[30 29 26 27 26 26 28 51 61 39 33],[65 63 59 57 57 56 58 62 63 58 57]
auroramaxHD_20180421_480p.mp4,124,16921.0,759751.0,9463708.0,1858,11548,148771,18,30,64,17,29,63,16,26,59,17,27,57,18,27,56,18,26,56,23,29,57,41,46,61,53,60,64,30,39,58,26,34,57,[18 17 16 17 18 18 23 41 53 30 26],[30 29 26 27 27 26 29 46 60 39 34],[64 63 59 57 56 56 57 61 64 58 57]
auroramaxHD_20180421_480p.mp4,125,31388.0,752208.0,9382819.0,2986,10642,147593,18,30,64,18,29,63,17,26,58,18,27,57,18,26,56,19,26,56,24,29,58,38,45,61,52,62,64,31,39,58,26,34,57,[18 18 17 18 18 19 24 38 52 31 26],[30 29 26 27 26 26 29 45 62 39 34],[64 63 58 57 56 56 58 61 64 58 57]
auroramaxHD_20180421_480p.mp4,126,32226.0,742732.0,9351416.0,3095,10373,148009,18,30,64,17,28,61,17,25,58,17,27,55,18,26,56,19,26,55,23,30,57,34,43,59,53,63,64,32,40,58,26,34,56,[18 17 17 17 18 19 23 34 53 32 26],[30 28 25 27 26 26 30 43 63 40 34],[64 61 58 55 56 55 57 59 64 58 56]
auroramaxHD_20180421_480p.mp4,127,24367.0,700795.0,9337427.0,3124,9896,148176,19,30,64,17,28,61,17,25,58,19,26,55,18,26,55,18,25,55,23,29,56,32,41,59,52,62,64,33,41,58,26,34,56,[19 17 17 19 18 18 23 32 52 33 26],[30 28 25 26 26 25 29 41 62 41 34],[64 61 58 55 55 55 56 59 64 58 56]
auroramaxHD_20180421_480p.mp4,128,23884.0,689749.0,9273113.0,3249,9714,147830,18,30,64,18,28,61,17,25,57,18,26,55,18,26,55,18,25,55,23,28,56,32,40,59,53,62,63,34,42,57,26,34,55,[18 18 17 18 18 18 23 32 53 34 26],[30 28 25 26 26 25 28 40 62 42 34],[64 61 57 55 55 55 56 59 63 57 55]
auroramaxHD_20180421_480p.mp4,129,22665.0,633186.0,9266751.0,2869,9410,148778,18,30,64,17,27,60,17,25,57,17,25,54,18,26,54,18,25,55,22,27,56,30,39,58,51,61,63,34,43,57,25,33,55,[18 17 17 17 18 18 22 30 51 34 25],[30 27 25 25 26 25 27 39 61 43 33],[64 60 57 54 54 55 56 58 63 57 55]
auroramaxHD_20180421_480p.mp4,130,20383.0,594524.0,9238401.0,2026,9818,150164,17,29,62,17,27,60,16,26,57,17,25,54,18,25,53,18,25,55,21,27,56,28,37,57,50,61,61,34,43,57,25,34,55,[17 17 16 17 18 18 21 28 50 34 25],[29 27 26 25 25 25 27 37 61 43 34],[62 60 57 54 53 55 56 57 61 57 55]
auroramaxHD_20180421_480p.mp4,131,21519.0,548129.0,9256181.0,2057,9083,151016,17,29,62,16,28,60,16,26,57,17,25,54,17,25,53,17,25,54,21,28,54,26,34,58,47,58,61,34,43,57,25,33,55,[17 16 16 17 17 17 21 26 47 34 25],[29 28 26 25 25 25 28 34 58 43 33],[62 60 57 54 53 54 54 58 61 57 55]
auroramaxHD_20180421_480p.mp4,132,25070.0,541543.0,9237694.0,1881,8910,151348,17,30,62,17,27,60,16,25,57,17,25,54,17,25,53,17,25,54,21,27,55,25,33,57,46,57,60,33,42,57,25,33,54,[17 17 16 17 17 17 21 25 46 33 25],[30 27 25 25 25 25 27 33 57 42 33],[62 60 57 54 53 54 55 57 60 57 54]
auroramaxHD_20180421_480p.mp4,133,33700.0,591375.0,9102254.0,3471,8072,149113,18,29,62,17,27,60,16,25,57,17,25,54,17,24,52,18,25,53,21,26,54,28,33,56,48,56,61,32,41,56,24,33,54,[18 17 16 17 17 18 21 28 48 32 24],[29 27 25 25 24 25 26 33 56 41 33],[62 60 57 54 52 53 54 56 61 56 54]
auroramaxHD_20180421_480p.mp4,134,44380.0,617753.0,9129367.0,2523,9115,149724,18,28,61,16,27,60,16,25,56,17,24,54,17,24,52,18,25,54,21,26,55,27,33,56,51,61,61,33,41,56,24,32,54,[18 16 16 17 17 18 21 27 51 33 24],[28 27 25 24 24 25 26 33 61 41 32],[61 60 56 54 52 54 55 56 61 56 54]
auroramaxHD_20180421_480p.mp4,135,55591.0,664862.0,9049478.0,3455,9296,148373,18,29,62,17,27,60,16,25,57,17,25,54,17,24,52,18,25,54,21,25,55,27,33,57,50,60,60,34,42,57,24,31,55,[18 17 16 17 17 18 21 27 50 34 24],[29 27 25 25 24 25 25 33 60 42 31],[62 60 57 54 52 54 55 57 60 57 55]
auroramaxHD_20180421_480p.mp4,136,56880.0,647050.0,9021341.0,3303,9036,148831,18,29,61,17,27,60,16,24,56,17,25,54,17,24,52,18,25,54,21,25,54,28,32,56,53,60,60,33,41,56,23,31,54,[18 17 16 17 17 18 21 28 53 33 23],[29 27 24 25 24 25 25 32 60 41 31],[61 60 56 54 52 54 54 56 60 56 54]
auroramaxHD_20180421_480p.mp4,137,39722.0,622222.0,8954255.0,3544,8710,148671,18,28,61,17,27,60,16,24,56,17,24,54,17,24,51,18,24,52,21,25,53,28,31,56,45,54,59,33,41,57,23,31,54,[18 17 16 17 17 18 21 28 45 33 23],[28 27 24 24 24 24 25 31 54 41 31],[61 60 56 54 51 52 53 56 59 57 54]
auroramaxHD_20180421_480p.mp4,138,28218.0,611611.0,8854381.0,3423,8578,148651,17,29,60,16,27,59,16,24,54,17,25,53,17,24,51,17,24,52,20,26,53,26,30,55,43,54,58,32,40,55,23,31,53,[17 16 16 17 17 17 20 26 43 32 23],[29 27 24 25 24 24 26 30 54 40 31],[60 59 54 53 51 52 53 55 58 55 53]
auroramaxHD_20180421_480p.mp4,139,26617.0,574734.0,8848253.0,3082,8409,149340,17,28,60,17,26,59,16,24,54,17,25,53,17,24,51,17,24,52,20,25,53,25,30,55,43,50,57,31,40,56,23,31,53,[17 17 16 17 17 17 20 25 43 31 23],[28 26 24 25 24 24 25 30 50 40 31],[60 59 54 53 51 52 53 55 57 56 53]
auroramaxHD_20180421_480p.mp4,140,24168.0,542963.0,8777851.0,3109,7951,149535,17,28,60,16,27,58,16,24,54,16,25,52,17,24,50,17,24,51,20,25,52,24,30,55,40,49,57,31,40,55,22,30,52,[17 16 16 16 17 17 20 24 40 31 22],[28 27 24 25 24 24 25 30 49 40 30],[60 58 54 52 50 51 52 55 57 55 52]
auroramaxHD_20180421_480p.mp4,141,19617.0,524682.0,8748596.0,1901,8968,151043,16,28,60,15,27,58,15,25,54,15,24,51,16,23,51,16,23,50,19,25,51,25,30,55,36,47,55,30,40,55,22,30,52,[16 15 15 15 16 16 19 25 36 30 22],[28 27 25 24 23 23 25 30 47 40 30],[60 58 54 51 51 50 51 55 55 55 52]
auroramaxHD_20180421_480p.mp4,142,22571.0,511744.0,8715046.0,2417,8138,150787,16,28,59,16,26,58,15,23,53,15,24,53,16,23,50,16,23,50,19,25,51,24,30,53,31,41,54,30,39,55,22,30,52,[16 16 15 15 16 16 19 24 31 30 22],[28 26 23 24 23 23 25 30 41 39 30],[59 58 53 53 50 50 51 53 54 55 52]
auroramaxHD_20180421_480p.mp4,143,19944.0,501651.0,8671718.0,1711,8729,151542,16,28,59,15,26,58,15,24,54,15,23,51,16,23,49,16,23,50,18,24,52,24,29,54,29,37,52,30,38,54,21,30,52,[16 15 15 15 16 16 18 24 29 30 21],[28 26 24 23 23 23 24 29 37 38 30],[59 58 54 51 49 50 52 54 52 54 52]
auroramaxHD_20180421_480p.mp4,144,20892.0,483351.0,8632337.0,2628,7745,151012,16,29,59,16,27,57,15,24,54,15,24,51,16,24,49,16,23,49,19,25,50,24,30,53,29,37,52,30,38,54,22,30,51,[16 16 15 15 16 16 19 24 29 30 22],[29 27 24 24 24 23 25 30 37 38 30],[59 57 54 51 49 49 50 53 52 54 51]
auroramaxHD_20180421_480p.mp4,145,24159.0,472092.0,8556209.0,3432,7034,150106,16,28,58,16,26,57,15,23,53,15,23,51,15,23,49,15,23,49,18,24,49,23,29,53,29,37,52,30,38,54,22,30,51,[16 16 15 15 15 15 18 23 29 30 22],[28 26 23 23 23 23 24 29 37 38 30],[58 57 53 51 49 49 49 53 52 54 51]
auroramaxHD_20180421_480p.mp4,146,22944.0,438176.0,8523036.0,3200,6634,150686,17,28,58,16,26,57,15,23,53,14,23,50,16,23,48,16,23,48,18,24,49,24,30,53,29,37,52,29,38,53,22,30,51,[17 16 15 14 16 16 18 24 29 29 22],[28 26 23 23 23 23 24 30 37 38 30],[58 57 53 50 48 48 49 53 52 53 51]
auroramaxHD_20180421_480p.mp4,147,26830.0,416029.0,8486510.0,3486,6557,150805,16,28,58,15,26,56,15,23,53,14,22,50,15,23,47,15,22,47,17,24,49,25,31,52,28,36,51,29,38,52,21,30,50,[16 15 15 14 15 15 17 25 28 29 21],[28 26 23 22 23 22 24 31 36 38 30],[58 56 53 50 47 47 49 52 51 52 50]
auroramaxHD_20180421_480p.mp4,148,22403.0,372011.0,8485959.0,2847,6352,151850,16,28,58,15,26,55,14,23,51,14,22,50,15,23,47,14,23,47,16,24,48,24,32,52,28,38,52,27,37,52,21,30,50,[16 15 14 14 15 14 16 24 28 27 21],[28 26 23 22 23 23 24 32 38 37 30],[58 55 51 50 47 47 48 52 52 52 50]
auroramaxHD_20180421_480p.mp4,149,22094.0,360733.0,8418152.0,2897,6129,152092,15,27,56,15,26,55,14,23,51,14,23,47,15,22,47,15,22,47,16,23,48,23,32,51,29,39,52,27,35,52,21,30,49,[15 15 14 14 15 15 16 23 29 27 21],[27 26 23 23 22 22 23 32 39 35 30],[56 55 51 47 47 47 48 51 52 52 49]
